ADR;1029052;12/01/2024;2400139;0,00;0,00;
ITM;684;4,000;0,00;
ITM;683;6,000;0,00;
ITM;509;23,596;0,00;509
ITM;508;8,022;0,00;508
ITM;506;25,586;0,00;506
ITM;505;15,754;0,00;505
ITM;505;4,000;0,00;505
ITM;503;5,724;0,00;503
ITM;502;14,166;0,00;502
ITM;501;12,501;0,00;501
ITM;336;0,910;0,00;336
ITM;306;3,455;0,00;306
ITM;301;2,220;0,00;301
ITM;406;12,000;0,00;406
ITM;191;1,000;0,00;191
ITM;601;2,300;0,00;601
ITM;463;6,600;0,00;463
ITM;653;6,000;0,00;653
ITM;624;2,455;0,00;624
ITM;621;2,675;0,00;621
ITM;414;4,530;0,00;414
ITM;410;0,445;0,00;410
ITM;620;8,910;0,00;
ITM;619;3,918;0,00;
ITM;618;3,920;0,00;
ITM;616;8,476;0,00;616
ITM;609;8,594;0,00;609
ITM;409;2,772;0,00;409
ITM;250;2,690;0,00;250
ITM;216;4,022;0,00;216
ITM;632;1,580;0,00;632
ITM;623;4,604;0,00;623
ITM;622;1,742;0,00;622
ITM;613;4,464;0,00;613
ITM;611;4,554;0,00;611
ITM;610;11,855;0,00;610
ITM;604;9,873;0,00;604
ITM;263;1,827;0,00;263
ITM;211;1,000;0,00;211
ITM;207;1,567;0,00;207
ITM;206;1,652;0,00;206
ITM;205;2,232;0,00;205
ITM;204;6,560;0,00;204
ITM;202;7,795;0,00;202
ITM;168;1,612;0,00;168
ITM;267;5,000;0,00;267
ITM;166;1,050;0,00;166
ITM;213;10,000;0,00;213
ITM;214;9,300;0,00;214
ITM;135;12,630;0,00;135
ITM;129;19,052;0,00;129
ITM;127;14,412;0,00;127
ITM;109;22,936;0,00;109
ITM;131;6,558;0,00;131
ITM;126;5,700;0,00;126
ITM;110;6,370;0,00;110
ITM;110;1,744;0,00;110
ITM;110;1,810;0,00;110
