ADR;1029112;15/01/2024;2400147;0,00;0,00;
ITM;684;32,000;0,00;
ITM;350;1,836;0,00;350
ITM;509;11,701;0,00;509
ITM;509;4,077;0,00;509
ITM;506;19,851;0,00;506
ITM;506;4,089;0,00;506
ITM;505;22,622;0,00;505
ITM;502;25,408;0,00;502
ITM;501;12,967;0,00;501
ITM;501;4,509;0,00;501
ITM;325;5,090;0,00;325
ITM;324;5,346;0,00;324
ITM;360;15,155;0,00;360
ITM;301;2,920;0,00;301
ITM;601;5,060;0,00;601
ITM;624;7,435;0,00;624
ITM;621;2,560;0,00;621
ITM;414;6,095;0,00;414
ITM;410;4,155;0,00;410
ITM;620;25,952;0,00;
ITM;616;8,530;0,00;616
ITM;609;4,092;0,00;609
ITM;409;4,342;0,00;409
ITM;250;6,610;0,00;250
ITM;216;7,098;0,00;216
ITM;698;4,446;0,00;698
ITM;632;4,465;0,00;632
ITM;623;2,252;0,00;623
ITM;622;3,134;0,00;622
ITM;613;4,614;0,00;613
ITM;611;4,994;0,00;611
ITM;610;19,045;0,00;610
ITM;610;3,996;0,00;610
ITM;604;13,140;0,00;604
ITM;602;11,935;0,00;602
ITM;263;3,574;0,00;263
ITM;207;2,939;0,00;207
ITM;206;4,261;0,00;206
ITM;204;10,555;0,00;204
ITM;202;19,705;0,00;202
ITM;168;3,489;0,00;168
ITM;926;4,225;0,00;926
ITM;922;4,650;0,00;922
ITM;922;4,750;0,00;922
ITM;921;8,725;0,00;921
ITM;920;13,430;0,00;920
ITM;149;8,378;0,00;149
ITM;148;12,142;0,00;148
ITM;148;7,066;0,00;148
ITM;138;10,574;0,00;138
ITM;135;11,380;0,00;135
ITM;129;24,196;0,00;129
ITM;125;31,764;0,00;125
ITM;109;31,080;0,00;109
ITM;131;52,486;0,00;131
ITM;126;5,414;0,00;126
ITM;124;7,446;0,00;124
ITM;124;1,476;0,00;124
ITM;110;9,776;0,00;110
