ADR;1029111;08/01/2024;2400086;0,00;0,00;
ITM;509;35,389;0,00;509
ITM;508;14,454;0,00;508
ITM;506;38,032;0,00;506
ITM;505;40,420;0,00;505
ITM;503;33,094;0,00;503
ITM;502;37,467;0,00;502
ITM;502;3,931;0,00;502
ITM;501;20,565;0,00;501
ITM;501;4,329;0,00;501
ITM;501;4,089;0,00;501
ITM;501;4,353;0,00;501
ITM;501;4,317;0,00;501
ITM;501;4,107;0,00;501
ITM;325;9,925;0,00;325
ITM;311;11,970;0,00;311
ITM;360;8,975;0,00;360
ITM;402;17,100;0,00;402
ITM;334;17,675;0,00;334
ITM;329;10,770;0,00;329
ITM;308;20,450;0,00;308
ITM;307;5,330;0,00;307
ITM;306;20,775;0,00;306
ITM;888;6,790;0,00;888
ITM;269;14,000;0,00;269
ITM;601;9,350;0,00;601
ITM;463;5,585;0,00;463
ITM;624;8,345;0,00;624
ITM;621;9,232;0,00;621
ITM;414;8,035;0,00;414
ITM;410;2,120;0,00;410
ITM;606;42,420;0,00;
ITM;216;2,858;0,00;
ITM;409;13,290;0,00;409
ITM;698;5,838;0,00;698
ITM;632;6,960;0,00;632
ITM;623;8,388;0,00;623
ITM;622;6,528;0,00;622
ITM;613;8,053;0,00;613
ITM;611;10,035;0,00;611
ITM;610;33,545;0,00;610
ITM;604;23,600;0,00;604
ITM;420;1,686;0,00;420
ITM;263;5,236;0,00;263
ITM;211;3,000;0,00;211
ITM;207;6,333;0,00;207
ITM;204;21,035;0,00;204
ITM;202;22,955;0,00;202
ITM;168;6,653;0,00;168
ITM;926;5,112;0,00;926
ITM;922;9,665;0,00;922
ITM;921;18,400;0,00;921
ITM;920;30,964;0,00;920
ITM;167;0,284;0,00;167
ITM;160;1,204;0,00;160
ITM;138;14,534;0,00;138
ITM;130;7,408;0,00;130
ITM;129;2,510;0,00;129
ITM;129;5,576;0,00;129
ITM;127;21,126;0,00;127
ITM;109;23,018;0,00;109
ITM;131;7,776;0,00;131
ITM;110;3,464;0,00;110
