ADR;1000001;04/01/2024;2400061;0,00;0,00;
ITM;509;18,739;0,00;509
ITM;508;3,863;0,00;508
ITM;506;51,285;0,00;506
ITM;505;37,338;0,00;505
ITM;503;39,708;0,00;503
ITM;502;48,899;0,00;502
ITM;501;38,033;0,00;501
ITM;501;2,200;0,00;501
ITM;327;2,402;0,00;327
ITM;361;4,478;0,00;361
ITM;402;8,235;0,00;402
ITM;308;26,650;0,00;308
ITM;302;3,380;0,00;302
ITM;268;1,000;0,00;268
ITM;268;25,000;0,00;268
ITM;601;4,100;0,00;601
ITM;624;9,305;0,00;624
ITM;621;10,085;0,00;621
ITM;414;5,545;0,00;414
ITM;410;3,280;0,00;410
ITM;620;38,474;0,00;
ITM;616;17,338;0,00;616
ITM;609;7,734;0,00;609
ITM;250;7,572;0,00;250
ITM;216;7,530;0,00;216
ITM;698;1,507;0,00;698
ITM;632;1,930;0,00;632
ITM;631;4,225;0,00;631
ITM;623;6,971;0,00;623
ITM;622;8,517;0,00;622
ITM;613;12,645;0,00;613
ITM;611;9,908;0,00;611
ITM;610;68,711;0,00;610
ITM;604;29,354;0,00;604
ITM;602;7,770;0,00;602
ITM;420;3,000;0,00;420
ITM;263;1,697;0,00;263
ITM;211;1,000;0,00;211
ITM;207;1,512;0,00;207
ITM;206;1,432;0,00;206
ITM;205;21,428;0,00;205
ITM;204;23,185;0,00;204
ITM;202;43,780;0,00;202
ITM;168;6,418;0,00;168
ITM;163;2,000;0,00;163
ITM;163;2,000;0,00;163
ITM;162;4,326;0,00;162
ITM;213;30,000;0,00;213
ITM;214;17,850;0,00;214
ITM;150;11,654;0,00;150
ITM;148;19,962;0,00;148
ITM;135;11,406;0,00;135
ITM;129;18,530;0,00;129
ITM;127;14,446;0,00;127
ITM;127;28,144;0,00;127
ITM;125;15,354;0,00;125
ITM;121;13,902;0,00;121
ITM;109;28,982;0,00;109
ITM;131;58,602;0,00;131
ITM;126;5,430;0,00;126
ITM;124;5,916;0,00;124
ITM;110;3,420;0,00;110
