ADR;1000001;16/01/2024;2400192;0,00;0,00;
ITM;310;6,395;0,00;310
ITM;509;31,394;0,00;509
ITM;508;14,826;0,00;508
ITM;506;57,045;0,00;506
ITM;506;8,434;0,00;506
ITM;506;4,360;0,00;506
ITM;506;3,957;0,00;506
ITM;505;35,629;0,00;505
ITM;502;3,299;0,00;502
ITM;502;8,542;0,00;502
ITM;502;4,127;0,00;502
ITM;502;4,135;0,00;502
ITM;501;34,430;0,00;501
ITM;364;3,446;0,00;364
ITM;311;16,250;0,00;311
ITM;335;6,960;0,00;335
ITM;308;20,840;0,00;308
ITM;306;6,970;0,00;306
ITM;302;9,550;0,00;302
ITM;301;16,150;0,00;301
ITM;601;8,150;0,00;601
ITM;624;4,240;0,00;624
ITM;621;2,555;0,00;621
ITM;414;7,350;0,00;414
ITM;410;3,305;0,00;410
ITM;620;25,792;0,00;
ITM;616;12,770;0,00;616
ITM;609;12,270;0,00;609
ITM;409;5,760;0,00;409
ITM;250;8,550;0,00;250
ITM;631;2,412;0,00;631
ITM;623;9,868;0,00;623
ITM;622;8,973;0,00;622
ITM;613;16,655;0,00;613
ITM;611;10,731;0,00;611
ITM;610;51,794;0,00;610
ITM;610;3,701;0,00;610
ITM;610;3,381;0,00;610
ITM;610;3,563;0,00;610
ITM;610;3,483;0,00;610
ITM;610;3,481;0,00;610
ITM;602;6,120;0,00;602
ITM;420;2,954;0,00;420
ITM;204;23,665;0,00;204
ITM;202;39,460;0,00;202
ITM;168;11,322;0,00;168
ITM;550;4,030;0,00;550
ITM;922;14,475;0,00;922
ITM;920;20,645;0,00;920
ITM;165;4,000;0,00;165
ITM;163;3,000;0,00;163
ITM;162;5,000;0,00;162
ITM;161;0,464;0,00;161
ITM;213;30,000;0,00;213
ITM;150;7,828;0,00;150
ITM;149;4,156;0,00;149
ITM;148;23,850;0,00;148
ITM;129;4,750;0,00;129
ITM;127;11,040;0,00;127
ITM;127;22,630;0,00;127
ITM;121;13,534;0,00;121
ITM;109;30,850;0,00;109
ITM;131;14,752;0,00;131
ITM;126;6,010;0,00;126
ITM;124;9,692;0,00;124
ITM;110;8,936;0,00;110
ITM;110;1,386;0,00;110
ITM;110;0,674;0,00;110
