ADR;1029112;08/01/2024;2400083;0,00;0,00;
ITM;684;20,000;0,00;
ITM;683;10,000;0,00;
ITM;265;10,000;0,00;
ITM;350;3,200;0,00;350
ITM;509;36,021;0,00;509
ITM;508;16,094;0,00;508
ITM;506;36,278;0,00;506
ITM;505;47,804;0,00;505
ITM;503;21,658;0,00;503
ITM;502;15,770;0,00;502
ITM;501;26,180;0,00;501
ITM;501;8,596;0,00;501
ITM;325;6,505;0,00;325
ITM;311;8,105;0,00;311
ITM;373;6,000;0,00;373
ITM;372;6,000;0,00;372
ITM;371;6,000;0,00;371
ITM;361;7,100;0,00;361
ITM;360;26,500;0,00;360
ITM;329;16,165;0,00;329
ITM;301;4,195;0,00;301
ITM;661;2,570;0,00;
ITM;601;4,750;0,00;601
ITM;624;8,370;0,00;624
ITM;621;2,558;0,00;621
ITM;414;10,075;0,00;414
ITM;410;5,045;0,00;410
ITM;620;12,798;0,00;
ITM;618;12,374;0,00;
ITM;616;12,655;0,00;616
ITM;609;8,144;0,00;609
ITM;409;10,494;0,00;409
ITM;250;6,788;0,00;250
ITM;216;8,805;0,00;216
ITM;698;;0,00;698
ITM;698;2,934;0,00;698
ITM;632;4,430;0,00;632
ITM;623;8,763;0,00;623
ITM;622;8,565;0,00;622
ITM;613;12,490;0,00;613
ITM;611;11,295;0,00;611
ITM;610;35,660;0,00;610
ITM;604;18,145;0,00;604
ITM;420;3,250;0,00;420
ITM;263;7,018;0,00;263
ITM;211;2,000;0,00;211
ITM;207;8,290;0,00;207
ITM;204;15,670;0,00;204
ITM;202;23,085;0,00;202
ITM;168;6,858;0,00;168
ITM;922;10,485;0,00;922
ITM;921;16,040;0,00;921
ITM;920;31,611;0,00;920
ITM;150;5,402;0,00;150
ITM;148;10,552;0,00;148
ITM;138;16,450;0,00;138
ITM;135;6,526;0,00;135
ITM;135;17,164;0,00;135
ITM;129;8,100;0,00;129
ITM;129;27,380;0,00;129
ITM;128;16,354;0,00;128
ITM;127;29,062;0,00;127
ITM;125;9,062;0,00;125
ITM;125;19,602;0,00;125
ITM;121;53,730;0,00;121
ITM;109;31,748;0,00;109
ITM;131;62,880;0,00;131
ITM;131;12,962;0,00;131
ITM;124;10,886;0,00;124
ITM;110;6,530;0,00;110
ITM;110;2,552;0,00;110
