ADR;1028112;11/01/2024;2400127;0,00;0,00;
ITM;684;20,000;0,00;
ITM;683;10,000;0,00;
ITM;682;8,000;0,00;
ITM;681;15,000;0,00;
ITM;295;6,000;0,00;
ITM;294;13,000;0,00;
ITM;293;13,000;0,00;
ITM;292;5,000;0,00;
ITM;282;15,000;0,00;
ITM;281;10,000;0,00;
ITM;278;10,000;0,00;
ITM;277;8,000;0,00;
ITM;276;12,000;0,00;
ITM;275;6,000;0,00;
ITM;270;10,000;0,00;
ITM;261;1,000;0,00;
ITM;255;12,000;0,00;
ITM;254;5,000;0,00;
ITM;310;3,190;0,00;310
ITM;509;22,748;0,00;509
ITM;508;7,750;0,00;508
ITM;506;31,006;0,00;506
ITM;505;31,410;0,00;505
ITM;503;10,896;0,00;503
ITM;501;25,284;0,00;501
ITM;364;4,294;0,00;364
ITM;303;4,920;0,00;303
ITM;361;4,900;0,00;361
ITM;360;13,150;0,00;360
ITM;329;24,185;0,00;329
ITM;308;10,385;0,00;308
ITM;307;2,630;0,00;307
ITM;306;6,890;0,00;306
ITM;305;11,070;0,00;305
ITM;302;6,790;0,00;302
ITM;301;3,710;0,00;301
ITM;223;5,240;0,00;223
ITM;191;2,000;0,00;191
ITM;664;3,142;0,00;
ITM;662;6,000;0,00;
ITM;661;4,850;0,00;
ITM;660;4,338;0,00;
ITM;601;3,165;0,00;601
ITM;463;8,390;0,00;463
ITM;451;2,708;0,00;451
ITM;655;4,000;0,00;655
ITM;624;2,215;0,00;624
ITM;621;4,495;0,00;621
ITM;414;1,775;0,00;414
ITM;410;2,150;0,00;410
ITM;620;25,848;0,00;
ITM;619;3,920;0,00;
ITM;618;3,914;0,00;
ITM;226;3,818;0,00;
ITM;225;9,684;0,00;
ITM;216;5,800;0,00;
ITM;609;8,218;0,00;609
ITM;409;2,354;0,00;409
ITM;216;8,350;0,00;216
ITM;698;1,807;0,00;698
ITM;632;2,125;0,00;632
ITM;623;4,359;0,00;623
ITM;622;5,628;0,00;622
ITM;613;5,004;0,00;613
ITM;611;9,848;0,00;611
ITM;610;31,005;0,00;610
ITM;604;11,525;0,00;604
ITM;602;15,400;0,00;602
ITM;263;3,394;0,00;263
ITM;211;1,000;0,00;211
ITM;207;2,889;0,00;207
ITM;206;3,169;0,00;206
ITM;205;9,583;0,00;205
ITM;204;14,065;0,00;204
ITM;202;18,225;0,00;202
ITM;168;3,379;0,00;168
ITM;800;1,956;0,00;800
ITM;165;2,000;0,00;165
ITM;132;3,954;0,00;132
ITM;213;8,000;0,00;213
ITM;214;10,850;0,00;214
ITM;150;24,786;0,00;150
ITM;138;18,600;0,00;138
ITM;126;4,676;0,00;126
ITM;124;9,644;0,00;124
ITM;110;5,888;0,00;110
ITM;110;1,860;0,00;110
ITM;110;1,562;0,00;110
