ADR;1029052;16/01/2024;2400171;0,00;0,00;
ITM;338;0,531;0,00;338
ITM;350;7,525;0,00;
ITM;509;16,610;0,00;509
ITM;509;4,131;0,00;509
ITM;509;3,823;0,00;509
ITM;509;3,967;0,00;509
ITM;509;4,051;0,00;509
ITM;509;4,023;0,00;509
ITM;509;4,676;0,00;509
ITM;508;7,518;0,00;508
ITM;506;47,688;0,00;506
ITM;505;23,572;0,00;505
ITM;503;5,580;0,00;503
ITM;502;20,319;0,00;502
ITM;501;4,445;0,00;501
ITM;501;3,900;0,00;501
ITM;311;4,086;0,00;311
ITM;373;2,000;0,00;373
ITM;371;2,000;0,00;371
ITM;360;8,550;0,00;360
ITM;402;6,955;0,00;402
ITM;329;8,265;0,00;329
ITM;308;6,190;0,00;308
ITM;305;2,240;0,00;305
ITM;301;1,215;0,00;301
ITM;994;6,635;0,00;994
ITM;601;2,360;0,00;601
ITM;654;4,000;0,00;654
ITM;624;2,440;0,00;624
ITM;621;2,955;0,00;621
ITM;414;3,975;0,00;414
ITM;410;0,395;0,00;410
ITM;616;4,244;0,00;616
ITM;616;4,070;0,00;616
ITM;609;8,046;0,00;609
ITM;409;2,324;0,00;409
ITM;250;1,282;0,00;250
ITM;250;0,440;0,00;250
ITM;216;3,582;0,00;216
ITM;698;2,619;0,00;698
ITM;632;1,180;0,00;632
ITM;623;1,972;0,00;623
ITM;622;1,967;0,00;622
ITM;613;6,821;0,00;613
ITM;611;7,131;0,00;611
ITM;610;15,090;0,00;610
ITM;604;9,980;0,00;604
ITM;420;0,600;0,00;420
ITM;263;1,772;0,00;263
ITM;207;1,382;0,00;207
ITM;205;4,894;0,00;205
ITM;204;6,985;0,00;204
ITM;202;7,850;0,00;202
ITM;168;1,627;0,00;168
ITM;550;2,040;0,00;550
ITM;926;3,940;0,00;926
ITM;922;17,700;0,00;922
ITM;213;60,000;0,00;213
ITM;214;13,530;0,00;214
ITM;148;3,554;0,00;148
ITM;135;6,296;0,00;135
ITM;129;18,690;0,00;129
ITM;128;5,438;0,00;128
ITM;109;8,602;0,00;109
ITM;131;7,526;0,00;131
ITM;126;4,546;0,00;126
ITM;110;9,704;0,00;110
ITM;110;1,566;0,00;110
ITM;110;2,032;0,00;110
