ADR;1029112;12/01/2024;2400186;0,00;0,00;
ITM;000;30,000;0,00;
ITM;000;12,000;0,00;
ITM;000;4,000;0,00;
ITM;000;2,000;0,00;
ITM;000;6,000;0,00;
ITM;000;4,000;0,00;
ITM;000;20,000;0,00;
ITM;000;1,000;0,00;
ITM;000;5,000;0,00;
ITM;000;4,000;0,00;
ITM;000;1,000;0,00;
ITM;000;100,000;0,00;
ITM;000;2000,000;0,00;
ITM;000;2,000;0,00;
ITM;000;4,000;0,00;
ITM;000;2,000;0,00;
ITM;000;20,000;0,00;
ITM;000;2,000;0,00;
ITM;000;1000,000;0,00;
ITM;553;2,000;0,00;553
ITM;551;2,000;0,00;551
ITM;000;50,000;0,00;
