ADR;1029112;11/01/2024;2400124;0,00;0,00;
ITM;683;15,000;0,00;
ITM;282;20,000;0,00;
ITM;276;5,000;0,00;
ITM;275;5,000;0,00;
ITM;270;4,000;0,00;
ITM;255;5,000;0,00;
ITM;254;10,000;0,00;
ITM;350;1,060;0,00;350
ITM;509;29,890;0,00;509
ITM;508;3,773;0,00;508
ITM;506;40,822;0,00;506
ITM;505;36,086;0,00;505
ITM;503;39,068;0,00;503
ITM;502;17,526;0,00;502
ITM;502;3,831;0,00;502
ITM;501;38,853;0,00;501
ITM;311;8,095;0,00;311
ITM;361;4,350;0,00;361
ITM;360;26,500;0,00;360
ITM;335;6,950;0,00;335
ITM;334;6,930;0,00;334
ITM;322;4,055;0,00;322
ITM;308;4,105;0,00;308
ITM;307;2,445;0,00;307
ITM;306;6,915;0,00;306
ITM;406;8,000;0,00;406
ITM;191;6,000;0,00;191
ITM;661;1,950;0,00;
ITM;601;3,145;0,00;601
ITM;624;4,085;0,00;624
ITM;621;4,750;0,00;621
ITM;414;5,650;0,00;414
ITM;410;2,090;0,00;410
ITM;620;6,455;0,00;
ITM;619;9,300;0,00;
ITM;618;3,920;0,00;
ITM;616;8,558;0,00;616
ITM;616;4,298;0,00;616
ITM;609;3,866;0,00;609
ITM;409;8,440;0,00;409
ITM;250;3,420;0,00;250
ITM;216;3,336;0,00;216
ITM;698;6,718;0,00;698
ITM;632;2,340;0,00;632
ITM;631;7,165;0,00;631
ITM;623;4,689;0,00;623
ITM;622;4,056;0,00;622
ITM;613;7,236;0,00;613
ITM;611;14,072;0,00;611
ITM;610;54,830;0,00;610
ITM;604;17,205;0,00;604
ITM;602;3,620;0,00;602
ITM;420;3,470;0,00;420
ITM;263;3,574;0,00;263
ITM;211;2,000;0,00;211
ITM;207;1,477;0,00;207
ITM;206;3,074;0,00;206
ITM;205;15,137;0,00;205
ITM;204;10,565;0,00;204
ITM;202;25,045;0,00;202
ITM;168;3,509;0,00;168
ITM;550;3,070;0,00;550
ITM;922;8,945;0,00;922
ITM;170;0,642;0,00;170
ITM;170;0,640;0,00;170
ITM;167;0,502;0,00;167
ITM;163;2,000;0,00;163
ITM;162;4,866;0,00;162
ITM;213;12,000;0,00;213
ITM;214;12,580;0,00;214
ITM;214;11,040;0,00;214
ITM;214;10,470;0,00;214
ITM;150;10,546;0,00;150
ITM;148;20,986;0,00;148
ITM;138;8,404;0,00;138
ITM;138;9,526;0,00;138
ITM;135;4,582;0,00;135
ITM;129;8,500;0,00;129
ITM;127;21,814;0,00;127
ITM;125;6,890;0,00;125
ITM;121;18,430;0,00;121
ITM;109;23,178;0,00;109
ITM;131;61,452;0,00;131
ITM;126;5,280;0,00;126
ITM;110;6,604;0,00;110
