ADR;1028112;01/01/2024;2400006;0,00;0,00;
ITM;684;20,000;0,00;
ITM;313;3,765;0,00;313
ITM;310;6,505;0,00;310
ITM;509;31,534;0,00;509
ITM;508;7,688;0,00;508
ITM;506;48,258;0,00;506
ITM;505;45,080;0,00;505
ITM;503;16,812;0,00;503
ITM;502;37,747;0,00;502
ITM;501;451,548;0,00;501
ITM;327;10,500;0,00;327
ITM;325;5,500;0,00;325
ITM;324;4,000;0,00;324
ITM;311;6,035;0,00;311
ITM;373;8,000;0,00;373
ITM;372;12,000;0,00;372
ITM;360;8,100;0,00;360
ITM;700;9,085;0,00;700
ITM;335;3,450;0,00;335
ITM;334;10,320;0,00;334
ITM;329;40,495;0,00;329
ITM;322;4,025;0,00;322
ITM;308;16,395;0,00;308
ITM;306;10,320;0,00;306
ITM;302;3,375;0,00;302
ITM;994;0,290;0,00;994
ITM;994;4,700;0,00;994
ITM;406;8,000;0,00;406
ITM;406;8,000;0,00;406
ITM;273;9,000;0,00;273
ITM;269;8,000;0,00;269
ITM;190;4,000;0,00;190
ITM;601;5,600;0,00;601
ITM;463;0,230;0,00;463
ITM;463;4,460;0,00;463
ITM;624;4,470;0,00;624
ITM;621;2,430;0,00;621
ITM;414;3,715;0,00;414
ITM;410;2,735;0,00;410
ITM;620;25,592;0,00;
ITM;618;3,900;0,00;
ITM;619;3,900;0,00;619
ITM;619;3,950;0,00;619
ITM;618;6,150;0,00;618
ITM;616;7,972;0,00;616
ITM;609;4,096;0,00;609
ITM;409;4,588;0,00;409
ITM;250;3,572;0,00;250
ITM;216;10,758;0,00;216
ITM;698;6,158;0,00;698
ITM;632;2,120;0,00;632
ITM;631;2,940;0,00;631
ITM;623;4,849;0,00;623
ITM;622;7,020;0,00;622
ITM;613;6,691;0,00;613
ITM;611;12,020;0,00;611
ITM;610;29,460;0,00;610
ITM;604;14,445;0,00;604
ITM;602;15,190;0,00;602
ITM;263;3,719;0,00;263
ITM;211;2,000;0,00;211
ITM;207;4,366;0,00;207
ITM;206;2,889;0,00;206
ITM;204;11,465;0,00;204
ITM;202;23,570;0,00;202
ITM;168;6,168;0,00;168
ITM;550;3,075;0,00;550
ITM;922;9,250;0,00;922
ITM;167;1,050;0,00;167
ITM;160;1,128;0,00;160
ITM;213;15,000;0,00;213
ITM;214;30,230;0,00;214
ITM;149;21,174;0,00;149
ITM;149;8,432;0,00;149
ITM;148;7,832;0,00;148
ITM;148;41,384;0,00;148
ITM;138;7,130;0,00;138
ITM;138;13,468;0,00;138
ITM;138;9,100;0,00;138
ITM;135;5,652;0,00;135
ITM;129;4,420;0,00;129
ITM;129;9,254;0,00;129
ITM;128;26,008;0,00;128
ITM;125;5,132;0,00;125
ITM;125;9,216;0,00;125
ITM;121;18,322;0,00;121
ITM;121;6,400;0,00;121
ITM;121;6,400;0,00;121
ITM;121;6,306;0,00;121
ITM;109;31,932;0,00;109
ITM;131;43,714;0,00;131
ITM;131;6,368;0,00;131
ITM;126;;0,00;126
ITM;124;7,358;0,00;124
ITM;110;5,980;0,00;110
