ADR;1029112;19/01/2024;2400234;0,00;0,00;
ITM;684;12,000;0,00;
ITM;293;12,000;0,00;
ITM;350;3,575;0,00;350
ITM;338;1,050;0,00;338
ITM;509;24,136;0,00;509
ITM;508;3,762;0,00;508
ITM;506;32,206;0,00;506
ITM;505;19,339;0,00;505
ITM;505;3,687;0,00;505
ITM;503;5,382;0,00;503
ITM;502;17,364;0,00;502
ITM;501;12,859;0,00;501
ITM;501;4,221;0,00;501
ITM;327;6,700;0,00;327
ITM;325;7,505;0,00;325
ITM;361;5,680;0,00;361
ITM;402;9,270;0,00;402
ITM;332;2,050;0,00;332
ITM;308;8,235;0,00;308
ITM;305;2,240;0,00;305
ITM;301;4,960;0,00;301
ITM;273;19,000;0,00;273
ITM;269;20,000;0,00;269
ITM;269;6,000;0,00;269
ITM;662;8,000;0,00;
ITM;624;2,240;0,00;624
ITM;621;2,380;0,00;621
ITM;414;4,242;0,00;414
ITM;619;8,210;0,00;
ITM;618;8,210;0,00;
ITM;616;4,178;0,00;616
ITM;609;8,166;0,00;609
ITM;250;3,242;0,00;250
ITM;216;11,490;0,00;216
ITM;698;5,416;0,00;698
ITM;631;3,550;0,00;631
ITM;623;4,874;0,00;623
ITM;622;3,799;0,00;622
ITM;610;16,990;0,00;610
ITM;602;3,485;0,00;602
ITM;263;1,897;0,00;263
ITM;207;2,944;0,00;207
ITM;206;1,717;0,00;206
ITM;205;9,208;0,00;205
ITM;204;3,860;0,00;204
ITM;202;10,635;0,00;202
ITM;168;1,672;0,00;168
ITM;800;1,692;0,00;800
ITM;166;1,545;0,00;166
ITM;165;2,000;0,00;165
ITM;162;6,260;0,00;162
ITM;213;30,000;0,00;213
ITM;214;12,760;0,00;214
ITM;150;4,896;0,00;150
ITM;149;27,854;0,00;149
ITM;148;6,786;0,00;148
ITM;135;16,748;0,00;135
ITM;129;25,560;0,00;129
ITM;128;22,746;0,00;128
ITM;127;27,650;0,00;127
ITM;125;25,686;0,00;125
ITM;109;15,084;0,00;109
ITM;131;38,754;0,00;131
ITM;126;9,360;0,00;126
ITM;124;7,810;0,00;124
ITM;110;13,440;0,00;110
