ADR;1029111;16/01/2024;2400164;0,00;0,00;
ITM;000;1,000;0,00;
ITM;000;30,000;0,00;
ITM;000;10,000;0,00;
ITM;000;15,000;0,00;
ITM;000;50,000;0,00;
ITM;000;1,000;0,00;
ITM;000;1,000;0,00;
ITM;000;100,000;0,00;
ITM;000;1000,000;0,00;
ITM;000;40,000;0,00;
ITM;000;40,000;0,00;
ITM;000;0,500;0,00;
ITM;000;2,000;0,00;
ITM;000;12,000;0,00;
ITM;000;1,000;0,00;
ITM;000;3,000;0,00;
ITM;000;40,000;0,00;
ITM;000;40,000;0,00;
ITM;000;2,000;0,00;
ITM;000;5,500;0,00;
ITM;000;500,000;0,00;
ITM;000;10,000;0,00;
ITM;000;0,370;0,00;
ITM;000;0,200;0,00;
ITM;000;30,000;0,00;
