ADR;1000002;23/01/2024;000886
ITM;329;0.624;;11
ITM;373;2;;11
ITM;346;0.49;;11
ITM;214;0.354;;11
ITM;148;0.17;;11
ITM;610;0.62;;11
ITM;129;0.56;;11
