ADR;1029052;27/08/2024;003546
ITM;027;21;;11
ITM;501;0.382;;11
ITM;505;0.44;;11
ITM;611;0.24;;11
ITM;128;0.57;;11
ITM;127;1.092;;11
ITM;129;1.226;;11
ITM;213;5;;11
ITM;209;6;;11
ITM;207;0.252;;11
ITM;346;1.322;;11
ITM;250;0.644;;11
ITM;128;1.274;;11
ITM;109;0.428;;11
