ADR;1029112;17/10/2024;004124
ITM;148;0.306;;11
ITM;129;0.81;;11
ITM;125;0.37;;11
ITM;127;0.766;;11
ITM;128;0.21;;11
ITM;505;0.158;;11
ITM;509;0.218;;11
ITM;506;0.2;;11
ITM;162;0.55;;11
ITM;346;0.69;;11
