ADR;1000001;04/04/2024;001800
ITM;375;0.166;;11
ITM;501;0.326;;11
ITM;135;1.68;;11
ITM;402;0.196;;11
ITM;329;0.096;;11
ITM;303;0.09;;11
ITM;302;0.088;;11
ITM;162;0.298;;11
ITM;148;0.296;;11
ITM;125;0.324;;11
ITM;138;0.728;;11
ITM;308;0.114;;11
ITM;301;0.122;;11
ITM;451;0.302;;11
ITM;310;0.13;;11
ITM;306;0.216;;11
ITM;129;0.258;;11
ITM;502;0.598;;11
