ADR;1029112;12/03/2024;001527
ITM;402;0.186;;11
ITM;329;0.22;;11
ITM;346;0.41;;11
ITM;700;0.182;;11
ITM;335;0.242;;11
ITM;334;0.266;;11
ITM;305;0.13;;11
ITM;505;0.13;;11
ITM;509;0.286;;11
ITM;506;0.39;;11
ITM;162;0.954;;11
ITM;148;0.086;;11
ITM;128;0.172;;11
