ADR;1000002;30/01/2024;000983
ITM;162;0.754;;11
ITM;214;0.178;;11
ITM;329;0.464;;11
ITM;346;0.37;;11
ITM;502;0.506;;11
ITM;135;0.702;;11
ITM;263;0.23;;11
ITM;148;0.608;;11
