ADR;1029111;12/07/2024;002948
ITM;206;0.56;;11
ITM;621;2.142;;11
ITM;508;0.182;;11
ITM;610;0.164;;11
ITM;502;1.372;;11
ITM;509;0.338;;11
ITM;505;0.126;;11
ITM;162;1.11;;11
ITM;213;2;;11
ITM;138;0.524;;11
ITM;129;0.886;;11
ITM;346;0.852;;11
ITM;631;0.226;;11
