ADR;1000001;20/11/2024;004511
ITM;502;0.162;;11
ITM;125;0.756;;11
ITM;346;1.008;;11
ITM;129;0.242;;11
ITM;162;0.326;;11
ITM;501;0.184;;11
ITM;148;0.402;;11
ITM;409;2.4;;11
ITM;509;0.098;;11
