ADR;1000001;09/02/2024;001122
ITM;402;0.246;;11
ITM;301;0.09;;11
ITM;360;0.126;;11
ITM;329;0.22;;11
ITM;310;0.172;;11
ITM;345;0.064;;11
ITM;334;0.03;;11
ITM;322;0.064;;11
ITM;451;0.06;;11
ITM;308;0.266;;11
ITM;311;0.094;;11
ITM;415;0.05;;11
ITM;206;0.826;;11
ITM;502;0.282;;11
ITM;213;1;;11
ITM;125;0.472;;11
ITM;129;0.456;;11
ITM;148;0.916;;11
ITM;127;0.7;;11
ITM;135;0.612;;11
