ADR;1029112;23/03/2024;001665
ITM;129;0.282;;11
ITM;128;0.22;;11
ITM;509;0.088;;11
ITM;505;0.054;;11
ITM;508;0.164;;11
ITM;504;0.338;;11
ITM;148;0.158;;11
ITM;346;0.562;;11
ITM;506;0.228;;11
