ADR;1000002;26/02/2024;001339
ITM;681;20;;11
ITM;255;20;;11
ITM;682;10;;11
ITM;281;15;;11
ITM;265;10;;11
ITM;683;20;;11
ITM;618;7.895;;11
ITM;663;5.89;;11
ITM;293;15;;11
ITM;661;6.295;;11
ITM;664;6.355;;11
ITM;660;5.932;;11
ITM;282;10;;11
