ADR;1000002;24/07/2024;003137
ITM;148;0.206;;11
ITM;129;0.226;;11
ITM;162;1.024;;11
ITM;216;0.198;;11
ITM;250;0.196;;11
ITM;506;0.192;;11
ITM;508;0.51;;11
ITM;409;0.644;;11
ITM;329;0.34;;11
ITM;346;0.164;;11
ITM;209;3;;11
ITM;360;0.06;;11
ITM;375;0.472;;11
