ADR;1000001;24/07/2024;003130
ITM;505;0.238;;11
ITM;308;0.13;;11
ITM;506;0.706;;11
ITM;402;0.094;;11
ITM;329;0.136;;11
ITM;322;0.054;;11
ITM;311;0.076;;11
ITM;310;0.08;;11
ITM;508;0.126;;11
ITM;451;0.076;;11
ITM;375;0.498;;11
ITM;129;1.076;;11
ITM;125;0.862;;11
ITM;138;1.002;;11
