ADR;1029052;09/08/2024;003343
ITM;632;0.5;;11
ITM;632;0.605;;11
ITM;502;4.163;;11
ITM;610;4.01;;11
ITM;610;4.3;;11
ITM;506;4.001;;11
ITM;506;3.607;;11
ITM;506;3.401;;11
ITM;506;3.813;;11
