ADR;1000001;13/09/2024;003743
ITM;148;0.34;;11
ITM;129;0.358;;11
ITM;125;0.122;;11
ITM;415;0.046;;11
ITM;451;0.098;;11
ITM;308;0.326;;11
ITM;301;0.046;;11
ITM;329;0.188;;11
ITM;313;0.05;;11
ITM;509;0.108;;11
ITM;360;0.102;;11
ITM;408;0.148;;11
ITM;375;0.106;;11
ITM;506;0.286;;11
