ADR;1000001;07/09/2024;003677
ITM;508;3.948;;11
ITM;624;1.996;;11
ITM;168;1.482;;11
ITM;505;7.845;;11
ITM;508;3.844;;11
ITM;632;3.172;;11
ITM;501;9.26;;11
ITM;409;2.424;;11
ITM;927;500;;11
