ADR;1029052;04/06/2024;002516
ITM;371;2;;11
ITM;405;5;;11
ITM;642;5;;11
ITM;415;1.018;;11
ITM;414;2.126;;11
ITM;204;4.29;;11
ITM;263;1.73;;11
