ADR;1000001;08/07/2024;002873
ITM;408;0.236;;11
ITM;311;0.234;;11
ITM;303;0.174;;11
ITM;302;0.126;;11
ITM;360;0.076;;11
ITM;407;0.218;;11
ITM;334;0.258;;11
ITM;301;0.198;;11
ITM;322;0.116;;11
ITM;402;0.242;;11
ITM;415;0.118;;11
ITM;308;0.228;;11
ITM;509;0.14;;11
ITM;162;0.48;;11
ITM;700;0.102;;11
ITM;375;0.446;;11
ITM;506;0.538;;11
ITM;505;0.44;;11
ITM;129;0.582;;11
ITM;125;0.852;;11
ITM;138;0.368;;11
ITM;135;0.92;;11
ITM;371;9;;11
ITM;372;1;;11
