ADR;1029112;23/02/2024;001305
ITM;125;0.164;;11
ITM;148;0.534;;11
ITM;505;0.096;;11
ITM;129;0.572;;11
ITM;506;0.162;;11
ITM;504;0.074;;11
ITM;128;0.348;;11
ITM;138;0.678;;11
ITM;162;0.188;;11
ITM;346;0.506;;11
