ADR;1020051;24/06/2024;002682
ITM;131;10.385;;11
ITM;505;3.572;;11
ITM;204;4.094;;11
ITM;623;2.144;;11
ITM;501;3.932;;11
ITM;601;1.558;;11
ITM;206;1.194;;11
