ADR;1000001;06/07/2024;002859
ITM;506;0.32;;11
ITM;322;0.07;;11
ITM;313;0.04;;11
ITM;311;0.066;;11
ITM;308;0.198;;11
ITM;408;0.076;;11
ITM;335;0.104;;11
ITM;305;0.112;;11
ITM;407;0.1;;11
ITM;375;0.15;;11
ITM;451;0.108;;11
ITM;505;0.658;;11
ITM;162;0.192;;11
ITM;364;0.026;;11
ITM;360;0.096;;11
ITM;329;0.22;;11
ITM;135;0.646;;11
ITM;129;0.28;;11
ITM;125;0.128;;11
ITM;138;0.094;;11
