ADR;1028111;11/11/2024;004410
ITM;375;0.36;;11
ITM;127;0.378;;11
ITM;148;0.212;;11
ITM;128;0.126;;11
ITM;506;0.154;;11
ITM;509;0.122;;11
ITM;408;4.29;;11
ITM;407;0.196;;11
ITM;160;0.262;;11
ITM;346;1.172;;11
ITM;162;1.304;;11
