ADR;1028111;19/02/2024;001256
ITM;027;6;;11
ITM;409;0.416;;11
ITM;213;1;;11
ITM;509;0.124;;11
ITM;508;0.07;;11
ITM;502;0.234;;11
ITM;301;0.226;;11
ITM;346;0.72;;11
ITM;375;0.39;;11
ITM;127;0.53;;11
ITM;128;0.312;;11
ITM;135;0.374;;11
ITM;162;1.126;;11
