ADR;1000001;19/04/2024;001947
ITM;313;0.03;;11
ITM;308;0.038;;11
ITM;322;0.112;;11
ITM;410;0.784;;11
ITM;306;0.206;;11
ITM;346;0.124;;11
ITM;334;0.246;;11
ITM;329;0.126;;11
ITM;302;0.21;;11
ITM;162;0.196;;11
ITM;129;0.258;;11
ITM;135;0.372;;11
ITM;125;0.352;;11
ITM;127;0.388;;11
