ADR;1028111;06/03/2024;001452
ITM;128;0.224;;11
ITM;162;0.328;;11
ITM;346;0.422;;11
ITM;302;0.172;;11
ITM;509;0.116;;11
ITM;506;0.114;;11
ITM;375;0.35;;11
ITM;162;0.176;;11
ITM;027;4;;11
ITM;927;3;;11
ITM;127;0.526;;11
