ADR;1028111;04/11/2024;004338
ITM;375;0.468;;11
ITM;346;0.224;;11
ITM;209;2;;11
ITM;128;0.33;;11
ITM;162;1.328;;11
ITM;148;0.346;;11
ITM;508;0.382;;11
ITM;505;0.1;;11
ITM;506;0.202;;11
ITM;509;0.224;;11
ITM;346;0.55;;11
ITM;407;0.264;;11
ITM;408;0.36;;11
ITM;214;0.214;;11
