ADR;1028052;02/08/2024;003258
ITM;506;3.92;;11
ITM;601;1.826;;11
ITM;204;3.636;;11
ITM;506;3.918;;11
ITM;613;2.236;;11
ITM;168;1.72;;11
ITM;604;3.002;;11
