ADR;1029111;26/03/2024;001687
ITM;502;0.32;;11
ITM;501;0.276;;11
ITM;509;0.11;;11
ITM;167;0.49;;11
ITM;135;0.482;;11
ITM;128;0.354;;11
ITM;148;0.15;;11
ITM;266;1;;11
ITM;346;1.47;;11
ITM;610;0.124;;11
ITM;202;8.885;;11
