ADR;1029111;06/11/2024;004369
ITM;501;0.196;;11
ITM;509;0.26;;11
ITM;508;0.248;;11
ITM;214;4.382;;11
ITM;502;0.912;;11
ITM;506;1.126;;11
ITM;127;0.296;;11
ITM;135;0.248;;11
ITM;125;0.352;;11
ITM;162;2.044;;11
