ADR;1000001;17/05/2024;002286
ITM;613;6.74;;11
ITM;698;4.02;;11
ITM;263;3.3;;11
ITM;502;26.8;;11
ITM;509;25.18;;11
ITM;506;7.96;;11
ITM;409;5.06;;11
