ADR;1029052;20/08/2024;003467
ITM;027;30;;11
ITM;135;0.838;;11
ITM;127;0.902;;11
ITM;129;0.936;;11
ITM;206;0.846;;11
ITM;410;0.872;;11
ITM;250;0.68;;11
ITM;269;1;;11
ITM;213;5;;11
ITM;209;8;;11
ITM;214;2.214;;11
ITM;409;0.658;;11
ITM;503;1.356;;11
ITM;329;0.146;;11
ITM;407;0.172;;11
ITM;509;0.274;;11
ITM;505;0.76;;11
ITM;501;0.526;;11
ITM;506;0.814;;11
ITM;202;3.112;;11
ITM;346;0.802;;11
ITM;205;1.646;;11
ITM;148;1.736;;11
