ADR;1028052;22/04/2024;001979
ITM;148;0.222;;11
ITM;206;0.38;;11
ITM;207;0.278;;11
ITM;622;0.384;;11
ITM;162;0.336;;11
ITM;162;0.328;;11
ITM;160;0.346;;11
ITM;409;0.65;;11
ITM;213;3;;11
ITM;162;0.368;;11
ITM;127;0.622;;11
ITM;125;0.926;;11
ITM;129;0.268;;11
ITM;127;0.27;;11
ITM;632;0.604;;11
