ADR;1000001;26/02/2024;001333
ITM;505;11.02;;11
ITM;508;3.8;;11
ITM;501;14.22;;11
ITM;509;3.98;;11
ITM;506;3.84;;11
ITM;621;2.18;;11
ITM;503;10.64;;11
ITM;624;4.76;;11
ITM;204;3.3;;11
ITM;414;2.04;;11
ITM;613;2.24;;11
ITM;610;11.64;;11
ITM;604;7.74;;11
