ADR;1029111;10/01/2024;000525
ITM;502;1.15;;11
ITM;214;0.712;;11
ITM;163;2;;11
ITM;160;0.21;;11
ITM;631;0.264;;11
ITM;162;2.776;;11
ITM;372;2;;11
ITM;213;8;;11
ITM;214;0.21;;11
ITM;504;0.172;;11
ITM;506;0.952;;11
ITM;610;0.54;;11
ITM;651;1;;11
ITM;502;0.81;;11
ITM;501;0.624;;11
ITM;508;0.112;;11
ITM;509;0.342;;11
ITM;346;2.534;;11
ITM;373;2;;11
