ADR;1029112;26/02/2024;001337
ITM;329;0.124;;11
ITM;308;0.064;;11
ITM;346;0.066;;11
ITM;129;0.398;;11
ITM;162;0.236;;11
ITM;504;0.084;;11
ITM;505;0.374;;11
ITM;299;1;;11
