ADR;1029112;21/11/2024;004521
ITM;129;0.402;;11
ITM;506;0.514;;11
ITM;505;0.072;;11
ITM;138;0.524;;11
ITM;128;0.376;;11
ITM;162;0.238;;11
ITM;509;0.082;;11
ITM;504;0.128;;11
ITM;148;0.342;;11
