ADR;1028112;19/11/2024;004501
ITM;028;4;;11
ITM;927;7;;11
ITM;346;0.046;;11
ITM;329;0.308;;11
ITM;303;0.056;;11
ITM;302;0.412;;11
ITM;700;0.332;;11
ITM;305;0.042;;11
ITM;301;0.09;;11
ITM;313;0.044;;11
ITM;308;0.236;;11
ITM;416;0.102;;11
ITM;360;0.068;;11
ITM;306;0.24;;11
ITM;402;0.63;;11
ITM;128;0.06;;11
ITM;505;0.058;;11
ITM;148;0.064;;11
ITM;209;8;;11
ITM;204;3.302;;11
ITM;168;0.338;;11
ITM;162;0.528;;11
ITM;506;0.382;;11
ITM;508;0.15;;11
ITM;509;0.298;;11
