ADR;1000002;23/01/2024;000878
ITM;414;2.174;;11
ITM;622;1.486;;11
ITM;509;4.104;;11
ITM;501;4.31;;11
ITM;505;3.826;;11
ITM;604;3.39;;11
ITM;506;4.772;;11
ITM;502;7.935;;11
