ADR;1029112;19/11/2024;004498
ITM;509;0.08;;11
ITM;148;0.35;;11
ITM;138;0.11;;11
ITM;129;0.352;;11
ITM;346;0.598;;11
ITM;504;0.132;;11
ITM;506;0.204;;11
