ADR;1000002;28/08/2024;003557
ITM;129;0.454;;11
ITM;135;0.2;;11
ITM;127;0.178;;11
ITM;125;0.3;;11
ITM;148;0.64;;11
ITM;329;0.214;;11
ITM;505;0.26;;11
ITM;311;0.082;;11
ITM;302;0.228;;11
ITM;346;0.16;;11
ITM;301;0.108;;11
ITM;250;0.184;;11
ITM;310;0.084;;11
ITM;402;0.096;;11
ITM;502;0.144;;11
ITM;216;0.374;;11
