ADR;1000001;29/04/2024;002061
ITM;631;2.048;;11
ITM;162;2.186;;11
ITM;509;0.074;;11
ITM;505;0.076;;11
ITM;506;0.328;;11
ITM;656;12;;11
ITM;624;0.902;;11
ITM;640;1;;11
ITM;451;0.132;;11
ITM;308;0.144;;11
ITM;329;0.15;;11
ITM;402;0.206;;11
ITM;301;0.188;;11
ITM;302;0.046;;11
ITM;313;0.028;;11
ITM;322;0.036;;11
ITM;334;0.052;;11
ITM;303;0.042;;11
ITM;360;0.038;;11
ITM;310;0.044;;11
ITM;335;0.094;;11
ITM;125;0.252;;11
ITM;129;0.61;;11
ITM;127;1.042;;11
ITM;135;0.43;;11
