ADR;1028111;28/02/2024;001365
ITM;027;6;;11
ITM;329;0.116;;11
ITM;346;0.444;;11
ITM;409;0.094;;11
ITM;661;0.318;;11
ITM;250;1.284;;11
ITM;148;0.082;;11
ITM;127;0.186;;11
ITM;162;1;;11
