ADR;1029112;09/05/2024;002188
ITM;504;0.43;;11
ITM;125;0.782;;11
ITM;162;0.956;;11
ITM;506;0.124;;11
ITM;505;0.086;;11
ITM;346;0.356;;11
ITM;148;0.396;;11
ITM;129;0.51;;11
