ADR;1000002;01/06/2024;002476
ITM;609;0.152;;11
ITM;306;0.224;;11
ITM;334;0.186;;11
ITM;346;0.164;;11
ITM;311;0.1;;11
ITM;307;0.188;;11
ITM;402;0.224;;11
ITM;329;0.784;;11
ITM;408;0.246;;11
ITM;502;0.458;;11
ITM;148;0.36;;11
ITM;125;0.674;;11
ITM;128;0.524;;11
ITM;162;0.212;;11
