ADR;1000001;26/03/2024;001689
ITM;125;0.312;;11
ITM;162;0.324;;11
ITM;129;0.518;;11
ITM;138;0.69;;11
ITM;148;0.3;;11
ITM;127;0.196;;11
ITM;135;0.292;;11
ITM;375;0.082;;11
ITM;402;0.086;;11
ITM;306;0.08;;11
ITM;308;0.146;;11
ITM;508;0.722;;11
ITM;451;0.054;;11
ITM;360;0.024;;11
