ADR;1000002;01/10/2024;003954
ITM;660;4.512;;11
ITM;663;3.082;;11
ITM;225;2.964;;11
ITM;620;12.92;;11
ITM;620;13.285;;11
ITM;618;13.1;;11
ITM;281;15;;11
ITM;285;20;;11
ITM;275;10;;11
ITM;254;10;;11
ITM;255;15;;11
ITM;278;15;;11
ITM;684;32;;11
ITM;683;20;;11
