ADR;1029052;22/11/2024;004534
ITM;501;1.48;;11
ITM;632;0.88;;11
ITM;168;0.344;;11
ITM;250;2.8;;11
ITM;216;1.654;;11
ITM;148;0.912;;11
ITM;263;1.068;;11
ITM;621;0.292;;11
ITM;509;0.51;;11
ITM;213;3;;11
ITM;502;1.086;;11
ITM;508;0.182;;11
ITM;506;1.582;;11
ITM;135;1.432;;11
ITM;129;0.942;;11
ITM;351;0.116;;11
ITM;505;5.338;;11
