ADR;1029052;26/01/2024;000933
ITM;129;1.302;;11
ITM;127;1.74;;11
ITM;698;1.26;;11
ITM;250;1.124;;11
ITM;131;1.968;;11
ITM;624;0.426;;11
ITM;207;0.392;;11
ITM;216;1.684;;11
ITM;148;0.79;;11
ITM;206;0.192;;11
ITM;632;0.572;;11
ITM;346;1.528;;11
ITM;214;7.49;;11
ITM;213;4;;11
ITM;503;1.37;;11
ITM;373;1;;11
ITM;371;2;;11
