ADR;1029112;07/11/2024;004370
ITM;127;0.836;;11
ITM;509;0.174;;11
ITM;346;0.792;;11
ITM;162;1.294;;11
ITM;163;2;;11
ITM;506;0.268;;11
ITM;505;0.182;;11
