ADR;1029112;26/03/2024;001695
ITM;504;0.854;;11
ITM;162;0.35;;11
ITM;129;0.846;;11
ITM;125;0.382;;11
ITM;138;0.172;;11
ITM;148;0.166;;11
ITM;506;0.104;;11
ITM;506;0.104;;11
ITM;308;0.068;;11
ITM;311;0.04;;11
ITM;322;0.096;;11
