ADR;1000002;31/08/2024;003596
ITM;129;0.806;;11
ITM;129;0.606;;11
ITM;128;0.186;;11
ITM;135;1.324;;11
ITM;338;0.11;;11
ITM;407;0.114;;11
ITM;306;0.18;;11
ITM;502;0.582;;11
ITM;329;0.106;;11
ITM;346;0.31;;11
ITM;168;0.648;;11
ITM;698;0.326;;11
ITM;308;0.13;;11
